importer_path,imported_module,imported_name,line,local_candidate
Bots/handlers/profile_parking_time_test_workspace.py,service_orders_core,text,24,True
Bots/handlers/profile_parking_time_test_workspace.py,profile_parking_time_test_core,PARKING_TIME_LABELS,25,True
Bots/handlers/profile_parking_time_test_workspace.py,profile_parking_time_test_core,STATUS_OPEN,25,True
Bots/handlers/profile_parking_time_test_workspace.py,profile_parking_time_test_core,STATUS_PENDING_OPERATOR,25,True
Bots/handlers/profile_parking_time_test_workspace.py,profile_parking_time_test_core,TEST_TARGET_APARTMENT,25,True
Bots/handlers/profile_parking_time_test_workspace.py,profile_parking_time_test_core,close_test_session,25,True
Bots/handlers/profile_parking_time_test_workspace.py,profile_parking_time_test_core,decide_test_session,25,True
Bots/handlers/profile_parking_time_test_workspace.py,profile_parking_time_test_core,get_test_session,25,True
Bots/handlers/profile_parking_time_test_workspace.py,profile_parking_time_test_core,list_test_sessions,25,True
Bots/handlers/profile_parking_time_test_workspace.py,profile_parking_time_test_core,open_test_session,25,True
Bots/handlers/profile_parking_time_test_workspace.py,profile_parking_time_test_core,propose_parking_time,25,True
Bots/handlers/profile_parking_time_test_workspace.py,profile_parking_time_test_core,session_for_display,25,True
Bots/handlers/profile_parking_time_test_workspace.py,profile_parking_time_test_core,test_candidate,25,True
Bots/handlers/profile_verification_workspace.py,__future__,annotations,10,False
Bots/handlers/profile_verification_workspace.py,pathlib,Path,12,False
Bots/handlers/profile_verification_workspace.py,sqlite3,,13,False
Bots/handlers/profile_verification_workspace.py,sys,,14,False
Bots/handlers/profile_verification_workspace.py,typing,Any,15,False
Bots/handlers/profile_verification_workspace.py,telegram,ReplyKeyboardMarkup,17,False
Bots/handlers/profile_verification_workspace.py,telegram,Update,17,False
Bots/handlers/profile_verification_workspace.py,handlers,client_portal as resident_portal,26,False
Bots/handlers/profile_verification_workspace.py,service_orders_core,get_conn,27,True
Bots/handlers/profile_verification_workspace.py,service_orders_core,text,27,True
Bots/handlers/profile_verification_workspace.py,profile_verification_core,REQUEST_GENERAL_CORRECTION,28,True
Bots/handlers/profile_verification_workspace.py,profile_verification_core,REQUEST_PARKING_TIME,28,True
Bots/handlers/profile_verification_workspace.py,profile_verification_core,STATUS_READY,28,True
Bots/handlers/profile_verification_workspace.py,profile_verification_core,confirm_profile,28,True
Bots/handlers/profile_verification_workspace.py,profile_verification_core,create_general_correction_request,28,True
Bots/handlers/profile_verification_workspace.py,profile_verification_core,create_parking_time_request,28,True
Bots/handlers/profile_verification_workspace.py,profile_verification_core,declare_no_vehicle,28,True
Bots/handlers/profile_verification_workspace.py,profile_verification_core,ensure_profile_verification_schema,28,True
Bots/handlers/profile_verification_workspace.py,profile_verification_core,get_profile_request,28,True
Bots/handlers/profile_verification_workspace.py,profile_verification_core,list_pending_profile_requests,28,True
Bots/handlers/profile_verification_workspace.py,profile_verification_core,mark_welcome_shown,28,True
Bots/handlers/profile_verification_workspace.py,profile_verification_core,profile_snapshot,28,True
Bots/handlers/profile_verification_workspace.py,profile_verification_core,resolve_profile_request,28,True
Bots/handlers/service_orders_workspace.py,__future__,annotations,17,False
Bots/handlers/service_orders_workspace.py,pathlib,Path,19,False
Bots/handlers/service_orders_workspace.py,re,,20,False
Bots/handlers/service_orders_workspace.py,sqlite3,,21,False
Bots/handlers/service_orders_workspace.py,sys,,22,False
Bots/handlers/service_orders_workspace.py,typing,Any,23,False
Bots/handlers/service_orders_workspace.py,telegram,ReplyKeyboardMarkup,25,False
Bots/handlers/service_orders_workspace.py,telegram,Update,25,False
Bots/handlers/service_orders_workspace.py,access_control,has_permission,34,True
Bots/handlers/service_orders_workspace.py,access_control,write_access_audit,34,True
Bots/handlers/service_orders_workspace.py,cashier_v2_core,create_payment_notice,35,True
Bots/handlers/service_orders_workspace.py,handlers,client_portal as resident_portal,36,False
Bots/handlers/service_orders_workspace.py,service_orders_core,activate_access_credential,37,True
Bots/handlers/service_orders_workspace.py,service_orders_core,create_remote_asset,37,True
Bots/handlers/service_orders_workspace.py,service_orders_core,get_conn,37,True
Bots/handlers/service_orders_workspace.py,service_orders_core,money,37,True
Bots/handlers/service_orders_workspace.py,service_orders_core,record_remote_movement,37,True
Bots/handlers/service_orders_workspace.py,service_orders_core,service_order_summary,37,True
Bots/handlers/service_orders_workspace.py,service_orders_core,table_columns,37,True
Bots/handlers/service_orders_workspace.py,service_orders_core,text,37,True
Bots/handlers/service_orders_workspace.py,service_preorders_core,INTEREST,47,True
Bots/handlers/service_orders_workspace.py,service_preorders_core,PAID_ORDER_CREATED,47,True
Bots/handlers/service_orders_workspace.py,service_preorders_core,PAYMENT_NOTICE,47,True
Bots/handlers/service_orders_workspace.py,service_preorders_core,NEW_REMOTE_PROFILE,47,True
Bots/handlers/service_orders_workspace.py,service_preorders_core,attach_payment_notice_to_interest,47,True
Bots/handlers/service_orders_workspace.py,service_preorders_core,create_service_interest,47,True
Bots/handlers/service_orders_workspace.py,service_preorders_core,create_supplier_batch,47,True
Bots/handlers/service_orders_workspace.py,service_preorders_core,ensure_simplified_service_schema,47,True
Bots/handlers/service_orders_workspace.py,service_preorders_core,get_service_interest,47,True
Bots/handlers/service_orders_workspace.py,service_preorders_core,get_supplier_batch,47,True
Bots/handlers/service_orders_workspace.py,service_preorders_core,issue_new_remotes_from_batch,47,True
Bots/handlers/service_orders_workspace.py,service_preorders_core,list_resident_service_interests,47,True
Bots/handlers/service_orders_workspace.py,service_preorders_core,list_supplier_batches,47,True
Bots/handlers/service_orders_workspace.py,service_preorders_core,order_supply_link,47,True
Bots/handlers/service_orders_workspace.py,service_preorders_core,receive_supplier_batch,47,True
Bots/handlers/service_orders_workspace.py,service_preorders_core,reconcile_paid_service_interests,47,True
Bots/handlers/service_orders_workspace.py,service_preorders_core,supplier_demand,47,True
Bots/handlers/service_orders_workspace.py,service_preorders_core,unpaid_interest_totals,47,True
Bots/handlers/service_orders_workspace.py,phone_barrier_access_core,BARRIER_FAR_01,67,True
Bots/handlers/service_orders_workspace.py,phone_barrier_access_core,BARRIER_NEAR_02,67,True
Bots/handlers/service_orders_workspace.py,phone_barrier_access_service,activate_phone_barrier_access_order,68,True
Bots/handlers/service_orders_workspace.py,phone_barrier_access_service,create_phone_barrier_access_interest,68,True
Bots/handlers/service_orders_workspace.py,phone_barrier_access_service,phone_access_summary_for_interest,68,True
Bots/handlers/service_orders_workspace.py,phone_barrier_access_service,phone_access_summary_for_order,68,True
Bots/handlers/service_orders_workspace.py,phone_barrier_access_service,phone_barrier_quote,68,True
Bots/handlers/service_orders_workspace.py,profile_verification_core,phone_access_eligibility,75,True
Bots/handlers/service_orders_workspace.py,service_orders_core,confirm_order_step,1450,True
Bots/handlers/service_orders_workspace.py,service_orders_core,effective_price,582,True
Bots/handlers/unit_registry_editor - Copy.py,__future__,annotations,22,False
Bots/handlers/unit_registry_editor - Copy.py,datetime,datetime,24,False
Bots/handlers/unit_registry_editor - Copy.py,pathlib,Path,25,False
Bots/handlers/unit_registry_editor - Copy.py,re,,26,False
Bots/handlers/unit_registry_editor - Copy.py,sqlite3,,27,False
Bots/handlers/unit_registry_editor - Copy.py,sys,,28,False
Bots/handlers/unit_registry_editor - Copy.py,typing,Any,29,False
Bots/handlers/unit_registry_editor - Copy.py,telegram,Update,31,False
Bots/handlers/unit_registry_editor - Copy.py,telegram,ReplyKeyboardMarkup,31,False
Bots/handlers/unit_registry_editor - Copy.py,config,paths,42,False
Bots/handlers/unit_registry_editor - Copy.py,config,USE_TEST_DB,42,False
Bots/handlers/unit_registry_editor - Copy.py,audit_logger,audit_field_change,43,True
Bots/handlers/unit_registry_editor - Copy.py,audit_logger,audit_log,43,True
Bots/handlers/unit_registry_editor - Copy.py,handlers.commercial_contract_editor,handle_commercial_contract_editor_text,46,False
Bots/handlers/unit_registry_editor - Copy.py,Bots.db_access,can_write,54,True
Bots/handlers/unit_registry_editor - Copy.py,commercial_contract_editor,handle_commercial_contract_editor_text,49,False
Bots/handlers/unit_registry_editor - Copy.py,db_access,can_write,57,False
Bots/handlers/unit_registry_editor.py,__future__,annotations,22,False
Bots/handlers/unit_registry_editor.py,datetime,datetime,24,False
Bots/handlers/unit_registry_editor.py,pathlib,Path,25,False
Bots/handlers/unit_registry_editor.py,re,,26,False
Bots/handlers/unit_registry_editor.py,sqlite3,,27,False
Bots/handlers/unit_registry_editor.py,sys,,28,False
Bots/handlers/unit_registry_editor.py,typing,Any,29,False
Bots/handlers/unit_registry_editor.py,telegram,Update,31,False
Bots/handlers/unit_registry_editor.py,telegram,ReplyKeyboardMarkup,31,False
Bots/handlers/unit_registry_editor.py,config,paths,42,False
Bots/handlers/unit_registry_editor.py,config,USE_TEST_DB,42,False
Bots/handlers/unit_registry_editor.py,audit_logger,audit_field_change,43,True
Bots/handlers/unit_registry_editor.py,audit_logger,audit_log,43,True
Bots/handlers/unit_registry_editor.py,handlers.commercial_contract_editor,handle_commercial_contract_editor_text,46,False
Bots/handlers/unit_registry_editor.py,Bots.db_access,can_write,54,True
Bots/handlers/unit_registry_editor.py,commercial_contract_editor,handle_commercial_contract_editor_text,49,False
Bots/handlers/unit_registry_editor.py,db_access,can_write,57,False
Bots/handlers/vehicle_card_editor.py,pathlib,Path,2,False
Bots/handlers/vehicle_card_editor.py,sqlite3,,3,False
Bots/handlers/vehicle_card_editor.py,sys,,4,False
Bots/handlers/vehicle_card_editor.py,re,,5,False
Bots/handlers/vehicle_card_editor.py,telegram,Update,7,False
Bots/handlers/vehicle_card_editor.py,telegram,ReplyKeyboardMarkup,7,False
Bots/handlers/vehicle_card_editor.py,config,paths,18,False
Bots/handlers/vehicle_card_editor.py,config,USE_TEST_DB,18,False
Bots/handlers/vehicle_card_editor.py,audit_logger,audit_field_change,19,True
Bots/handlers/vehicle_full_list.py,pathlib,Path,1,False
Bots/handlers/vehicle_full_list.py,sqlite3,,2,False
Bots/handlers/vehicle_full_list.py,sys,,3,False
Bots/handlers/vehicle_full_list.py,telegram,Update,5,False
Bots/handlers/vehicle_full_list.py,telegram,ReplyKeyboardMarkup,5,False
Bots/handlers/vehicle_full_list.py,config,paths,16,False
Bots/handlers/vehicle_full_list.py,config,USE_TEST_DB,16,False
Bots/handlers/vehicle_verification.py,datetime,datetime,1,False
Bots/handlers/vehicle_verification.py,pathlib,Path,2,False
Bots/handlers/vehicle_verification.py,sqlite3,,3,False
Bots/handlers/vehicle_verification.py,sys,,4,False
Bots/handlers/vehicle_verification.py,re,,5,False
Bots/handlers/vehicle_verification.py,telegram,Update,7,False
Bots/handlers/vehicle_verification.py,telegram,ReplyKeyboardMarkup,7,False
Bots/handlers/vehicle_verification.py,config,paths,18,False
Bots/handlers/vehicle_verification.py,config,USE_TEST_DB,18,False
Bots/handlers/vehicle_verification.py,plate_consensus_report,DEFAULT_PERIOD_CODE,19,True
Bots/handlers/vehicle_verification.py,plate_consensus_report,build_consensus,19,True
Bots/handlers/vehicle_verification.py,plate_consensus_report,normalize_plate,19,True
Bots/hello.py,telegram,Update,1,False
Bots/hello.py,telegram.ext,Application,2,False
Bots/hello.py,telegram.ext,CommandHandler,2,False
Bots/hello.py,telegram.ext,MessageHandler,2,False
Bots/hello.py,telegram.ext,ContextTypes,2,False
Bots/hello.py,telegram.ext,filters,2,False
Bots/hello.py,telegram,Update,3,False
Bots/hello.py,telegram,ReplyKeyboardMarkup,3,False
Bots/parking_bot - Copy.py,pathlib,Path,1,False
Bots/parking_bot - Copy.py,sys,,2,False
Bots/parking_bot - Copy.py,telegram,Update,4,False
Bots/parking_bot - Copy.py,telegram,ReplyKeyboardMarkup,4,False
Bots/parking_bot - Copy.py,telegram.ext,Application,5,False
Bots/parking_bot - Copy.py,telegram.ext,CommandHandler,5,False
Bots/parking_bot - Copy.py,telegram.ext,MessageHandler,5,False
Bots/parking_bot - Copy.py,telegram.ext,ContextTypes,5,False
Bots/parking_bot - Copy.py,telegram.ext,filters,5,False
Bots/parking_bot - Copy.py,handlers.vehicle_verification,handle_vehicle_verification_text,7,False
Bots/parking_bot - Copy.py,handlers.vehicle_card_editor,handle_vehicle_card_editor_text,8,False
Bots/parking_bot - Copy.py,handlers.vehicle_full_list,handle_vehicle_full_list_text,9,False
Bots/parking_bot - Copy.py,handlers.audit_viewer,handle_audit_viewer_text,10,False
Bots/parking_bot - Copy.py,config,paths,19,False
Bots/parking_bot - Copy.py,telegram_osbb,TOKEN,24,False
Bots/parking_bot - Copy.py,telegram_osbb,SUPER_ADMIN_IDS,24,False
Bots/parking_bot - Copy.py,telegram_osbb,ADMIN_IDS,24,False
Bots/parking_bot - Copy.py,Bots.db_access,upsert_resident_account_from_telegram,30,True
Bots/parking_bot - Copy.py,Bots.db_access,get_resident_account,30,True
Bots/parking_bot - Copy.py,Bots.db_access,link_resident_to_apartment,30,True
Bots/parking_bot - Copy.py,Bots.db_access,get_apartment_vehicles,30,True
Bots/parking_bot - Copy.py,Bots.db_access,format_vehicle_list,30,True
Bots/parking_bot - Copy.py,Bots.db_access,find_apartment,30,True
Bots/parking_bot - Copy.py,Bots.db_access,get_resident_accounts_summary,30,True
Bots/parking_bot - Copy.py,Bots.db_access,format_resident_accounts_summary,30,True
Bots/parking_bot - Copy.py,Bots.db_access,get_resident_accounts_by_filter,30,True
Bots/parking_bot - Copy.py,Bots.db_access,format_resident_accounts_list,30,True
Bots/parking_bot - Copy.py,Bots.db_access,get_resident_account_by_telegram_id,30,True
Bots/parking_bot - Copy.py,Bots.db_access,format_resident_account_card,30,True
Bots/parking_bot - Copy.py,Bots.db_access,mark_resident_operator_verified,30,True
Bots/parking_bot - Copy.py,Bots.db_access,unlink_resident_account,30,True
Bots/parking_bot - Copy.py,Bots.db_access,get_next_vehicle_for_review,30,True
Bots/parking_bot - Copy.py,Bots.db_access,set_vehicle_day,30,True
Bots/parking_bot - Copy.py,Bots.db_access,set_vehicle_night,30,True
Bots/parking_bot - Copy.py,Bots.db_access,set_vehicle_inactive,30,True
Bots/parking_bot - Copy.py,Bots.db_access,skip_vehicle_review,30,True
Bots/parking_bot - Copy.py,Bots.db_access,get_vehicle_review_stats,30,True
Bots/parking_bot - Copy.py,Bots.db_access,format_vehicle_review_card,30,True
Bots/parking_bot - Copy.py,Bots.db_access,get_vehicles_by_status,30,True
Bots/parking_bot - Copy.py,Bots.db_access,format_vehicles_admin_list,30,True
Bots/parking_bot - Copy.py,Bots.db_access,get_apartment_card,30,True
Bots/parking_bot - Copy.py,Bots.db_access,format_apartment_card,30,True
Bots/parking_bot - Copy.py,Bots.db_access,get_vehicle_by_id_for_apartment,30,True
Bots/parking_bot - Copy.py,Bots.db_access,format_vehicle_card_for_edit,30,True
Bots/parking_bot - Copy.py,Bots.db_access,update_vehicle_parking_status,30,True
Bots/parking_bot - Copy.py,Bots.db_access,update_vehicle_plate,30,True
Bots/parking_bot - Copy.py,Bots.db_access,update_vehicle_model,30,True
Bots/parking_bot - Copy.py,Bots.handlers.agreement,AGREEMENT_MENU,64,True
Bots/parking_bot - Copy.py,Bots.handlers.agreement,AGREEMENT_ACTION_MENU,64,True
Bots/parking_bot - Copy.py,Bots.handlers.agreement,show_agreement_menu,64,True
Bots/parking_bot - Copy.py,Bots.handlers.agreement,show_next_agreement_apartment,64,True
Bots/parking_bot - Copy.py,Bots.handlers.agreement,show_agreement_list,64,True
Bots/parking_bot - Copy.py,Bots.handlers.agreement,show_agreement_stats,64,True
Bots/parking_bot - Copy.py,Bots.handlers.agreement,handle_waiting_agreement_apartment,64,True
Bots/parking_bot - Copy.py,Bots.handlers.agreement,handle_agreement_card_action,64,True
Bots/parking_bot - Copy.py,Bots.handlers.agreement,handle_agreement_menu_text,64,True
Bots/parking_bot.py,pathlib,Path,1,False
